ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-24,76433.95159116852,76855.19750361844,78864.3607082355,76433.95159116852,76433.95159116852,1467.415634871121,1467.415634871121,1467.415634871121,4.010633200103787,4.010633200103787,4.010633200103787,1463.4050016710173,1463.4050016710173,1463.4050016710173,0.0,0.0,0.0,77901.36722603964
2024-10-25,76559.86605190586,77107.8260083598,79115.09155432208,76559.86605190586,76559.86605190586,1516.2893222410635,1516.2893222410635,1516.2893222410635,85.27190026779432,85.27190026779432,85.27190026779432,1431.0174219732687,1431.0174219732687,1431.0174219732687,0.0,0.0,0.0,78076.15537414693
2024-10-26,76685.78051264319,76963.09492187928,79068.83578590734,76685.78051264319,76685.78051264319,1366.2716208632903,1366.2716208632903,1366.2716208632903,-8.869595290763971,-8.869595290763971,-8.869595290763971,1375.141216154054,1375.141216154054,1375.141216154054,0.0,0.0,0.0,78052.05213350648
2024-10-27,76811.69497338055,77022.87390346006,79242.5067792943,76811.69497338055,76811.69497338055,1270.9896912931247,1270.9896912931247,1270.9896912931247,-24.182602120684425,-24.182602120684425,-24.182602120684425,1295.172293413809,1295.172293413809,1295.172293413809,0.0,0.0,0.0,78082.68466467368
2024-10-28,76937.60943411788,77189.86573988663,79140.25729509408,76937.60943411788,76937.60943411788,1201.701497484539,1201.701497484539,1201.701497484539,10.73130944210867,10.73130944210867,10.73130944210867,1190.9701880424302,1190.9701880424302,1190.9701880424302,0.0,0.0,0.0,78139.31093160242
2024-10-29,77063.52389485523,77088.74625464651,79140.56366043734,77063.52389485523,77063.52389485523,1014.1038556830746,1014.1038556830746,1014.1038556830746,-48.75816722823798,-48.75816722823798,-48.75816722823798,1062.8620229113126,1062.8620229113126,1062.8620229113126,0.0,0.0,0.0,78077.6277505383
2024-10-30,77189.43835559257,77068.82757596686,79136.42897117825,77189.43835559257,77189.43835559257,893.4318602897581,893.4318602897581,893.4318602897581,-18.203478270277614,-18.203478270277614,-18.203478270277614,911.6353385600356,911.6353385600356,911.6353385600356,0.0,0.0,0.0,78082.87021588233
2024-10-31,77315.35281632992,77008.17743870772,79083.56102742303,77315.35281632992,77315.35281632992,742.5305990341111,742.5305990341111,742.5305990341111,4.010633199835758,4.010633199835758,4.010633199835758,738.5199658342755,738.5199658342755,738.5199658342755,0.0,0.0,0.0,78057.88341536403
2024-11-01,77441.26727706727,77101.68047520093,79090.88033541091,77441.26727706727,77441.26727706727,630.4313038817145,630.4313038817145,630.4313038817145,85.27190026774785,85.27190026774785,85.27190026774785,545.1594036139667,545.1594036139667,545.1594036139667,0.0,0.0,0.0,78071.69858094899
2024-11-02,77567.18173780461,76862.32283506049,78915.33498326129,77567.18173780461,77567.18173780461,324.70283890392506,324.70283890392506,324.70283890392506,-8.86959529094627,-8.86959529094627,-8.86959529094627,333.57243419487133,333.57243419487133,333.57243419487133,0.0,0.0,0.0,77891.88457670853
2024-11-03,77693.09619854194,76703.4590039428,78750.39709179835,77693.09619854194,77693.09619854194,81.92335781804233,81.92335781804233,81.92335781804233,-24.182602120525164,-24.182602120525164,-24.182602120525164,106.10595993856751,106.10595993856751,106.10595993856751,0.0,0.0,0.0,77775.01955635998
2024-11-04,77819.01065927929,76641.12292266736,78747.67554348482,77819.01065927929,77819.01065927929,-123.88842139386794,-123.88842139386794,-123.88842139386794,10.731309442152222,10.731309442152222,10.731309442152222,-134.61973083602015,-134.61973083602015,-134.61973083602015,0.0,0.0,0.0,77695.12223788541
2024-11-05,77944.92512001663,76538.99241280775,78544.88951839136,77944.92512001663,77944.92512001663,-434.5300363543299,-434.5300363543299,-434.5300363543299,-48.75816722799102,-48.75816722799102,-48.75816722799102,-385.77186912633886,-385.77186912633886,-385.77186912633886,0.0,0.0,0.0,77510.3950836623
2024-11-06,78070.83958075398,76394.03493390066,78447.36166594132,78070.83958075398,78070.83958075398,-662.5742065771037,-662.5742065771037,-662.5742065771037,-18.20347827028501,-18.20347827028501,-18.20347827028501,-644.3707283068187,-644.3707283068187,-644.3707283068187,0.0,0.0,0.0,77408.26537417687
2024-11-07,78196.75404149132,76338.42630710022,78369.96349417414,78196.75404149132,78196.75404149132,-903.3474664585926,-903.3474664585926,-903.3474664585926,4.010633199906979,4.010633199906979,4.010633199906979,-907.3580996584997,-907.3580996584997,-907.3580996584997,0.0,0.0,0.0,77293.40657503273
2024-11-08,78322.66850222865,76198.6610490365,78250.41105671725,78322.66850222865,78322.66850222865,-1086.3950876283297,-1086.3950876283297,-1086.3950876283297,85.27190026780849,85.27190026780849,85.27190026780849,-1171.6669878961382,-1171.6669878961382,-1171.6669878961382,0.0,0.0,0.0,77236.27341460032
2024-11-09,78448.58296296601,76011.28156434407,77992.85747151676,78448.58296296601,78448.58296296601,-1443.1603686629549,-1443.1603686629549,-1443.1603686629549,-8.869595290956989,-8.869595290956989,-8.869595290956989,-1434.290773371998,-1434.290773371998,-1434.290773371998,0.0,0.0,0.0,77005.42259430306
2024-11-10,78574.49742370336,75793.4829217353,77816.90064103906,78574.49742370336,78574.49742370336,-1716.532715651191,-1716.532715651191,-1716.532715651191,-24.182602120746896,-24.182602120746896,-24.182602120746896,-1692.350113530444,-1692.350113530444,-1692.350113530444,0.0,0.0,0.0,76857.96470805217
2024-11-11,78700.41188444069,75767.91894941038,77804.48190934537,78700.41188444069,78700.41188444069,-1932.4246183640007,-1932.4246183640007,-1932.4246183640007,10.731309442171167,10.731309442171167,10.731309442171167,-1943.155927806172,-1943.155927806172,-1943.155927806172,0.0,0.0,0.0,76767.98726607669
2024-11-12,78826.32634517804,75534.1010364895,77581.66740599606,78826.32634517804,78826.32634517804,-2233.0250925376367,-2233.0250925376367,-2233.0250925376367,-48.75816722817138,-48.75816722817138,-48.75816722817138,-2184.2669253094655,-2184.2669253094655,-2184.2669253094655,0.0,0.0,0.0,76593.3012526404
2024-11-13,78952.24080591537,75489.6900160702,77574.25617727317,78952.24080591537,78952.24080591537,-2431.7437682035425,-2431.7437682035425,-2431.7437682035425,-18.20347827029241,-18.20347827029241,-18.20347827029241,-2413.54028993325,-2413.54028993325,-2413.54028993325,0.0,0.0,0.0,76520.49703771183
2024-11-14,79078.15526665273,75462.38219631926,77508.46762996085,79078.15526665273,79078.15526665273,-2625.163695219068,-2625.163695219068,-2625.163695219068,4.010633199935932,4.010633199935932,4.010633199935932,-2629.1743284190043,-2629.1743284190043,-2629.1743284190043,0.0,0.0,0.0,76452.99157143365
2024-11-15,79204.06972739007,75392.03216412244,77422.42424992463,79204.06972739007,79204.06972739007,-2744.4702077771294,-2744.4702077771294,-2744.4702077771294,85.27190026776204,85.27190026776204,85.27190026776204,-2829.742108044891,-2829.742108044891,-2829.742108044891,0.0,0.0,0.0,76459.59951961294
2024-11-16,79329.9841881274,75274.13530182079,77292.16172816226,79329.9841881274,79329.9841881274,-3023.0849509015834,-3023.0849509015834,-3023.0849509015834,-8.869595290865131,-8.869595290865131,-8.869595290865131,-3014.2153556107182,-3014.2153556107182,-3014.2153556107182,0.0,0.0,0.0,76306.89923722582
2024-11-17,79455.89864886475,75198.32785943785,77250.62162453284,79455.89864886475,79455.89864886475,-3206.160753629927,-3206.160753629927,-3206.160753629927,-24.18260212058763,-24.18260212058763,-24.18260212058763,-3181.978151509339,-3181.978151509339,-3181.978151509339,0.0,0.0,0.0,76249.73789523482
2024-11-18,79581.81310960211,75247.89717504397,77295.28090076947,79581.81310960211,79581.81310960211,-3322.0989150949426,-3322.0989150949426,-3322.0989150949426,10.731309442214718,10.731309442214718,10.731309442214718,-3332.8302245371574,-3332.8302245371574,-3332.8302245371574,0.0,0.0,0.0,76259.71419450716
2024-11-19,79707.72757033944,75184.42217863302,77202.44480812478,79707.72757033944,79707.72757033944,-3515.738094450664,-3515.738094450664,-3515.738094450664,-48.75816722811398,-48.75816722811398,-48.75816722811398,-3466.9799272225505,-3466.9799272225505,-3466.9799272225505,0.0,0.0,0.0,76191.98947588878
2024-11-20,79833.64203107679,75198.16828006244,77284.31430158672,79833.64203107679,79833.64203107679,-3603.2307186032554,-3603.2307186032554,-3603.2307186032554,-18.20347827025728,-18.20347827025728,-18.20347827025728,-3585.027240332998,-3585.027240332998,-3585.027240332998,0.0,0.0,0.0,76230.41131247353
2024-11-21,79959.55649181412,75234.7308749685,77305.98283969343,79959.55649181412,79959.55649181412,-3683.9267783276255,-3683.9267783276255,-3683.9267783276255,4.010633200049411,4.010633200049411,4.010633200049411,-3687.937411527675,-3687.937411527675,-3687.937411527675,0.0,0.0,0.0,76275.62971348649
2024-11-22,80085.47095255146,75353.26144842186,77401.41767479917,80085.47095255146,80085.47095255146,-3691.7341697430525,-3691.7341697430525,-3691.7341697430525,85.27190026771557,85.27190026771557,85.27190026771557,-3777.006070010768,-3777.006070010768,-3777.006070010768,0.0,0.0,0.0,76393.73678280841
2024-11-23,80211.38541328882,75267.35536625968,77453.83457207729,80211.38541328882,80211.38541328882,-3862.6864654452907,-3862.6864654452907,-3862.6864654452907,-8.869595290704282,-8.869595290704282,-8.869595290704282,-3853.8168701545865,-3853.8168701545865,-3853.8168701545865,0.0,0.0,0.0,76348.69894784353
2024-11-24,80337.29987402615,75375.00222047465,77438.65985233965,80337.29987402615,80337.29987402615,-3944.375499083307,-3944.375499083307,-3944.375499083307,-24.182602120428367,-24.182602120428367,-24.182602120428367,-3920.192896962879,-3920.192896962879,-3920.192896962879,0.0,0.0,0.0,76392.92437494284
2024-11-25,80463.2143347635,75452.45454720658,77512.21574952279,80463.2143347635,80463.2143347635,-3967.4119008415323,-3967.4119008415323,-3967.4119008415323,10.73130944225827,10.73130944225827,10.73130944225827,-3978.1432102837907,-3978.1432102837907,-3978.1432102837907,0.0,0.0,0.0,76495.80243392197
2024-11-26,80589.12879550084,75510.20751616766,77574.50011169146,80589.12879550084,80589.12879550084,-4078.564176598009,-4078.564176598009,-4078.564176598009,-48.758167228175466,-48.758167228175466,-48.758167228175466,-4029.8060093698336,-4029.8060093698336,-4029.8060093698336,0.0,0.0,0.0,76510.56461890283
2024-11-27,80715.04325623819,75628.93527438735,77652.19491446394,80715.04325623819,80715.04325623819,-4095.5934405503954,-4095.5934405503954,-4095.5934405503954,-18.20347827040482,-18.20347827040482,-18.20347827040482,-4077.3899622799904,-4077.3899622799904,-4077.3899622799904,0.0,0.0,0.0,76619.4498156878
2024-11-28,80840.95771697554,75615.19462697173,77689.97013127877,80840.95771697554,80840.95771697554,-4119.10463136398,-4119.10463136398,-4119.10463136398,4.010633200078374,4.010633200078374,4.010633200078374,-4123.115264564059,-4123.115264564059,-4123.115264564059,0.0,0.0,0.0,76721.85308561155
2024-11-29,80966.87217771287,75845.09154634355,77887.49235490909,80966.87217771287,80966.87217771287,-4083.8840683688372,-4083.8840683688372,-4083.8840683688372,85.27190026766911,85.27190026766911,85.27190026766911,-4169.155968636506,-4169.155968636506,-4169.155968636506,0.0,0.0,0.0,76882.98810934403
2024-11-30,81092.78663845021,75754.07795502356,77867.09246296911,81092.78663845021,81092.78663845021,-4226.4546557956855,-4226.4546557956855,-4226.4546557956855,-8.869595290886574,-8.869595290886574,-8.869595290886574,-4217.585060504799,-4217.585060504799,-4217.585060504799,0.0,0.0,0.0,76866.33198265452
2024-12-01,81218.70109918756,75948.78843824903,77907.69386683514,81218.70109918756,81218.70109918756,-4294.506258546686,-4294.506258546686,-4294.506258546686,-24.1826021204596,-24.1826021204596,-24.1826021204596,-4270.323656426226,-4270.323656426226,-4270.323656426226,0.0,0.0,0.0,76924.19484064088
2024-12-02,81344.6155599249,75998.21880611987,78022.98340049347,81344.6155599249,81344.6155599249,-4318.3642426667375,-4318.3642426667375,-4318.3642426667375,10.731309442277214,10.731309442277214,10.731309442277214,-4329.0955521090145,-4329.0955521090145,-4329.0955521090145,0.0,0.0,0.0,77026.25131725817
2024-12-03,81470.53002066225,75976.6531487684,78037.43537299322,81470.53002066225,81470.53002066225,-4444.146352927509,-4444.146352927509,-4444.146352927509,-48.75816722823695,-48.75816722823695,-48.75816722823695,-4395.388185699272,-4395.388185699272,-4395.388185699272,0.0,0.0,0.0,77026.38366773474
2024-12-04,81596.4444813996,76106.97688764174,78138.11015486714,81596.4444813996,81596.4444813996,-4488.624356540925,-4488.624356540925,-4488.624356540925,-18.20347827032717,-18.20347827032717,-18.20347827032717,-4470.420878270597,-4470.420878270597,-4470.420878270597,0.0,0.0,0.0,77107.82012485867
2024-12-05,81722.35894213693,76093.60220713684,78184.09276240706,81722.35894213693,81722.35894213693,-4551.1103646333695,-4551.1103646333695,-4551.1103646333695,4.010633199852598,4.010633199852598,4.010633199852598,-4555.120997833222,-4555.120997833222,-4555.120997833222,0.0,0.0,0.0,77171.24857750356
2024-12-06,81848.27340287429,76162.31673823547,78328.92284393637,81848.27340287429,81848.27340287429,-4564.8365611764075,-4564.8365611764075,-4564.8365611764075,85.27190026774133,85.27190026774133,85.27190026774133,-4650.108461444149,-4650.108461444149,-4650.108461444149,0.0,0.0,0.0,77283.43684169788
2024-12-07,81974.18786361162,76215.68984003345,78241.30490439985,81974.18786361162,81974.18786361162,-4764.5583468909745,-4764.5583468909745,-4764.5583468909745,-8.8695952908973,-8.8695952908973,-8.8695952908973,-4755.688751600077,-4755.688751600077,-4755.688751600077,0.0,0.0,0.0,77209.62951672064
2024-12-08,82100.10232434896,76251.61872110843,78229.54227754848,82100.10232434896,82100.10232434896,-4896.036986722732,-4896.036986722732,-4896.036986722732,-24.18260212036714,-24.18260212036714,-24.18260212036714,-4871.854384602364,-4871.854384602364,-4871.854384602364,0.0,0.0,0.0,77204.06533762623
2024-12-09,82226.0167850863,76198.9305083995,78277.58563186978,82226.0167850863,82226.0167850863,-4987.563227329801,-4987.563227329801,-4987.563227329801,10.731309442149069,10.731309442149069,10.731309442149069,-4998.29453677195,-4998.29453677195,-4998.29453677195,0.0,0.0,0.0,77238.45355775651
2024-12-10,82351.93124582364,76157.34517703688,78250.00775666282,82351.93124582364,82351.93124582364,-5183.170482999953,-5183.170482999953,-5183.170482999953,-48.75816722829843,-48.75816722829843,-48.75816722829843,-5134.412315771654,-5134.412315771654,-5134.412315771654,0.0,0.0,0.0,77168.76076282369
2024-12-11,82477.845706561,76133.60391954142,78222.59146192759,82477.845706561,82477.845706561,-5297.552443140138,-5297.552443140138,-5297.552443140138,-18.203478270334568,-18.203478270334568,-18.203478270334568,-5279.348964869803,-5279.348964869803,-5279.348964869803,0.0,0.0,0.0,77180.29326342086
2024-12-12,82603.76016729833,76115.16122498873,78181.6340941102,82603.76016729833,82603.76016729833,-5428.0034799693685,-5428.0034799693685,-5428.0034799693685,4.0106331998815605,4.0106331998815605,4.0106331998815605,-5432.014113169251,-5432.014113169251,-5432.014113169251,0.0,0.0,0.0,77175.75668732896
2024-12-13,82729.67462803567,76195.23437910403,78218.70641851044,82729.67462803567,82729.67462803567,-5505.849138915281,-5505.849138915281,-5505.849138915281,85.27190026780197,85.27190026780197,85.27190026780197,-5591.121039183085,-5591.121039183085,-5591.121039183085,0.0,0.0,0.0,77223.8254891204
2024-12-14,82855.58908877302,76011.03126653952,78169.65541554085,82855.58908877302,82855.58908877302,-5764.0953976815845,-5764.0953976815845,-5764.0953976815845,-8.86959529090802,-8.86959529090802,-8.86959529090802,-5755.225802390677,-5755.225802390677,-5755.225802390677,0.0,0.0,0.0,77091.49369109144
2024-12-15,82981.50354951035,76015.78483172244,78134.61293770012,82981.50354951035,82981.50354951035,-5946.9516223193195,-5946.9516223193195,-5946.9516223193195,-24.182602120588875,-24.182602120588875,-24.182602120588875,-5922.769020198731,-5922.769020198731,-5922.769020198731,0.0,0.0,0.0,77034.55192719103
2024-12-16,83107.41801024771,75954.85969416608,77999.06327360815,83107.41801024771,83107.41801024771,-6081.387718224863,-6081.387718224863,-6081.387718224863,10.731309442364319,10.731309442364319,10.731309442364319,-6092.119027667229,-6092.119027667229,-6092.119027667229,0.0,0.0,0.0,77026.03029202284
2024-12-17,83233.33247098504,75961.39944520894,77881.11246045234,83233.33247098504,83233.33247098504,-6310.373322145389,-6310.373322145389,-6310.373322145389,-48.75816722824104,-48.75816722824104,-48.75816722824104,-6261.615154917148,-6261.615154917148,-6261.615154917148,0.0,0.0,0.0,76922.95914883965
2024-12-18,83359.24693172239,75844.14050339434,77953.61947845385,83359.24693172239,83359.24693172239,-6447.813369962889,-6447.813369962889,-6447.813369962889,-18.20347827029944,-18.20347827029944,-18.20347827029944,-6429.609891692589,-6429.609891692589,-6429.609891692589,0.0,0.0,0.0,76911.4335617595
2024-12-19,83485.16139245973,75919.52650796458,77919.46330344568,83485.16139245973,83485.16139245973,-6590.498145204964,-6590.498145204964,-6590.498145204964,4.010633199910518,4.010633199910518,4.010633199910518,-6594.508778404875,-6594.508778404875,-6594.508778404875,0.0,0.0,0.0,76894.66324725476
2024-12-20,83611.0758531971,75932.87836760895,77988.99064011614,83611.0758531971,83611.0758531971,-6669.535065110508,-6669.535065110508,-6669.535065110508,85.27190026787416,85.27190026787416,85.27190026787416,-6754.806965378382,-6754.806965378382,-6754.806965378382,0.0,0.0,0.0,76941.54078808658
2024-12-21,83736.99031393442,75796.24383185014,77875.89748469219,83736.99031393442,83736.99031393442,-6917.991108630482,-6917.991108630482,-6917.991108630482,-8.869595290918745,-8.869595290918745,-8.869595290918745,-6909.1215133395635,-6909.1215133395635,-6909.1215133395635,0.0,0.0,0.0,76818.99920530395
2024-12-22,83862.90477467177,75740.99681155213,77810.19549174912,83862.90477467177,83862.90477467177,-7080.401266078966,-7080.401266078966,-7080.401266078966,-24.182602120620114,-24.182602120620114,-24.182602120620114,-7056.218663958346,-7056.218663958346,-7056.218663958346,0.0,0.0,0.0,76782.50350859281
2024-12-23,83988.8192354091,75771.20055100524,77841.84613631506,83988.8192354091,83988.8192354091,-7184.304174911902,-7184.304174911902,-7184.304174911902,10.731309442236178,10.731309442236178,10.731309442236178,-7195.035484354137,-7195.035484354137,-7195.035484354137,0.0,0.0,0.0,76804.5150604972
2024-12-24,84114.73369614645,75734.57251233653,77791.07898974894,84114.73369614645,84114.73369614645,-7373.453645502709,-7373.453645502709,-7373.453645502709,-48.75816722811295,-48.75816722811295,-48.75816722811295,-7324.695478274597,-7324.695478274597,-7324.695478274597,0.0,0.0,0.0,76741.28005064373
2024-12-25,84240.6481568838,75811.04134547841,77826.98432291498,84240.6481568838,84240.6481568838,-7462.7214315182955,-7462.7214315182955,-7462.7214315182955,-18.203478270264313,-18.203478270264313,-18.203478270264313,-7444.5179532480315,-7444.5179532480315,-7444.5179532480315,0.0,0.0,0.0,76777.92672536551
2024-12-26,84366.56261762114,75747.22126984443,77820.622099992,84366.56261762114,84366.56261762114,-7550.01049800851,-7550.01049800851,-7550.01049800851,4.010633200023997,4.010633200023997,4.010633200023997,-7554.021131208534,-7554.021131208534,-7554.021131208534,0.0,0.0,0.0,76816.55211961262
2024-12-27,84492.47707835848,75818.61606361144,77984.75415580053,84492.47707835848,84492.47707835848,-7567.647283672631,-7567.647283672631,-7567.647283672631,85.27190026770904,85.27190026770904,85.27190026770904,-7652.91918394034,-7652.91918394034,-7652.91918394034,0.0,0.0,0.0,76924.82979468585
2024-12-28,84618.39153909583,75800.81426167928,77947.74012278,84618.39153909583,84618.39153909583,-7749.98315353954,-7749.98315353954,-7749.98315353954,-8.869595291101037,-8.869595291101037,-8.869595291101037,-7741.1135582484385,-7741.1135582484385,-7741.1135582484385,0.0,0.0,0.0,76868.4083855563
2024-12-29,84744.30599983317,75899.73958451166,77910.16107283196,84744.30599983317,84744.30599983317,-7842.861725788958,-7842.861725788958,-7842.861725788958,-24.182602120718155,-24.182602120718155,-24.182602120718155,-7818.679123668239,-7818.679123668239,-7818.679123668239,0.0,0.0,0.0,76901.44427404422
2024-12-30,84870.22046057052,75964.80794232579,78041.88489111274,84870.22046057052,84870.22046057052,-7875.11451336605,-7875.11451336605,-7875.11451336605,10.73130944210804,10.73130944210804,10.73130944210804,-7885.845822808158,-7885.845822808158,-7885.845822808158,0.0,0.0,0.0,76995.10594720447
2024-12-31,84996.13492130785,76010.70107285469,78021.65627011286,84996.13492130785,84996.13492130785,-7991.734794175569,-7991.734794175569,-7991.734794175569,-48.758167228055555,-48.758167228055555,-48.758167228055555,-7942.976626947513,-7942.976626947513,-7942.976626947513,0.0,0.0,0.0,77004.40012713228
2025-01-01,85122.0493820452,76023.12780129703,78118.66176254663,85122.0493820452,85122.0493820452,-8008.746172119411,-8008.746172119411,-8008.746172119411,-18.203478270229187,-18.203478270229187,-18.203478270229187,-7990.542693849182,-7990.542693849182,-7990.542693849182,0.0,0.0,0.0,77113.30320992578
2025-01-02,85247.96384278254,76179.80027595014,78222.58485347647,85247.96384278254,85247.96384278254,-8025.086055260147,-8025.086055260147,-8025.086055260147,4.010633200052955,4.010633200052955,4.010633200052955,-8029.0966884602,-8029.0966884602,-8029.0966884602,0.0,0.0,0.0,77222.87778752239
2025-01-03,85373.87830351989,76293.54725190985,78435.62029364394,85373.87830351989,85373.87830351989,-7973.973358453514,-7973.973358453514,-7973.973358453514,85.27190026778126,85.27190026778126,85.27190026778126,-8059.245258721296,-8059.245258721296,-8059.245258721296,0.0,0.0,0.0,77399.90494506637
2025-01-04,85499.79276425723,76409.14684342941,78475.81567309266,85499.79276425723,85499.79276425723,-8090.4912529647,-8090.4912529647,-8090.4912529647,-8.869595290837609,-8.869595290837609,-8.869595290837609,-8081.6216576738625,-8081.6216576738625,-8081.6216576738625,0.0,0.0,0.0,77409.30151129253
2025-01-05,85625.70722499458,76502.54704694735,78498.165279266,85625.70722499458,85625.70722499458,-8121.042072002474,-8121.042072002474,-8121.042072002474,-24.182602120558894,-24.182602120558894,-24.182602120558894,-8096.859469881915,-8096.859469881915,-8096.859469881915,0.0,0.0,0.0,77504.66515299211
2025-01-06,85751.62168573191,76657.73547233385,78721.0303220312,85751.62168573191,85751.62168573191,-8094.837027054223,-8094.837027054223,-8094.837027054223,10.731309442323282,10.731309442323282,10.731309442323282,-8105.568336496546,-8105.568336496546,-8105.568336496546,0.0,0.0,0.0,77656.78465867769
2025-01-07,85877.53614646927,76698.25250774517,78756.71812311682,85877.53614646927,85877.53614646927,-8157.070648681382,-8157.070648681382,-8157.070648681382,-48.75816722823591,-48.75816722823591,-48.75816722823591,-8108.3124814531475,-8108.3124814531475,-8108.3124814531475,0.0,0.0,0.0,77720.46549778788
2025-01-08,86003.4506072066,76872.87365197277,78901.79701597554,86003.4506072066,86003.4506072066,-8123.79620295481,-8123.79620295481,-8123.79620295481,-18.203478270334216,-18.203478270334216,-18.203478270334216,-8105.592724684476,-8105.592724684476,-8105.592724684476,0.0,0.0,0.0,77879.65440425179
2025-01-09,86129.36506794395,76997.21248109623,79038.11957430589,86129.36506794395,86129.36506794395,-8093.821897670268,-8093.821897670268,-8093.821897670268,4.010633199784925,4.010633199784925,4.010633199784925,-8097.832530870053,-8097.832530870053,-8097.832530870053,0.0,0.0,0.0,78035.54317027368
2025-01-10,86255.27952868129,77239.64863877668,79188.78823003767,86255.27952868129,86255.27952868129,-8000.096588527199,-8000.096588527199,-8000.096588527199,85.27190026785345,85.27190026785345,85.27190026785345,-8085.368488795052,-8085.368488795052,-8085.368488795052,0.0,0.0,0.0,78255.18294015409
2025-01-11,86381.19398941862,77279.88213920288,79270.69880568466,86381.19398941862,86381.19398941862,-8077.3150472792795,-8077.3150472792795,-8077.3150472792795,-8.869595291019904,-8.869595291019904,-8.869595291019904,-8068.445451988259,-8068.445451988259,-8068.445451988259,0.0,0.0,0.0,78303.87894213934
2025-01-12,86507.10845015598,77410.19969215168,79478.75197371132,86507.10845015598,86507.10845015598,-8071.3990034922135,-8071.3990034922135,-8071.3990034922135,-24.182602120590126,-24.182602120590126,-24.182602120590126,-8047.216401371625,-8047.216401371625,-8047.216401371625,0.0,0.0,0.0,78435.70944666376
2025-01-13,86633.02291089331,77528.83608444787,79715.93157691129,86633.02291089331,86633.02291089331,-8011.015611285413,-8011.015611285413,-8011.015611285413,10.731309442195144,10.731309442195144,10.731309442195144,-8021.746920727607,-8021.746920727607,-8021.746920727607,0.0,0.0,0.0,78622.0072996079
2025-01-14,86758.93737163066,77649.57400610087,79745.34281534678,86758.93737163066,86758.93737163066,-8040.7821786220475,-8040.7821786220475,-8040.7821786220475,-48.75816722817853,-48.75816722817853,-48.75816722817853,-7992.024011393869,-7992.024011393869,-7992.024011393869,0.0,0.0,0.0,78718.15519300861
2025-01-15,86884.851832368,77799.75707863062,79945.99731769972,86884.851832368,86884.851832368,-7976.172297281603,-7976.172297281603,-7976.172297281603,-18.203478270299087,-18.203478270299087,-18.203478270299087,-7957.968819011304,-7957.968819011304,-7957.968819011304,0.0,0.0,0.0,78908.6795350864
2025-01-16,87010.76629310535,78066.91274239631,80185.83297040663,87010.76629310535,87010.76629310535,-7915.442074102857,-7915.442074102857,-7915.442074102857,4.010633199813883,4.010633199813883,4.010633199813883,-7919.452707302671,-7919.452707302671,-7919.452707302671,0.0,0.0,0.0,79095.32421900249
2025-01-17,87136.6807538427,78323.75529402593,80307.75918245464,87136.6807538427,87136.6807538427,-7791.044095858556,-7791.044095858556,-7791.044095858556,85.27190026768832,85.27190026768832,85.27190026768832,-7876.315996126245,-7876.315996126245,-7876.315996126245,0.0,0.0,0.0,79345.63665798414
2025-01-18,87262.59521458003,78396.30812109352,80421.95227491038,87262.59521458003,87262.59521458003,-7837.25818244251,-7837.25818244251,-7837.25818244251,-8.869595290687473,-8.869595290687473,-8.869595290687473,-7828.388587151821,-7828.388587151821,-7828.388587151821,0.0,0.0,0.0,79425.33703213751
2025-01-19,87388.50967531737,78553.00218247568,80556.17899837244,87388.50967531737,87388.50967531737,-7799.694235516446,-7799.694235516446,-7799.694235516446,-24.18260212062136,-24.18260212062136,-24.18260212062136,-7775.511633395825,-7775.511633395825,-7775.511633395825,0.0,0.0,0.0,79588.81543980092
2025-01-20,87514.42413605472,78809.38072334406,80740.57437080996,87514.42413605472,87514.42413605472,-7706.828061169549,-7706.828061169549,-7706.828061169549,10.731309442214087,10.731309442214087,10.731309442214087,-7717.559370611764,-7717.559370611764,-7717.559370611764,0.0,0.0,0.0,79807.59607488516
2025-01-21,87640.33859679206,78913.50630328184,81002.90829638412,87640.33859679206,87640.33859679206,-7703.21838752579,-7703.21838752579,-7703.21838752579,-48.758167228121124,-48.758167228121124,-48.758167228121124,-7654.460220297668,-7654.460220297668,-7654.460220297668,0.0,0.0,0.0,79937.12020926627
2025-01-22,87766.25305752941,79087.31730738221,81175.97744973404,87766.25305752941,87766.25305752941,-7604.419774359899,-7604.419774359899,-7604.419774359899,-18.203478270306476,-18.203478270306476,-18.203478270306476,-7586.216296089592,-7586.216296089592,-7586.216296089592,0.0,0.0,0.0,80161.83328316952
2025-01-23,87892.16751826674,79277.26498397459,81500.8164958283,87892.16751826674,87892.16751826674,-7508.909863550458,-7508.909863550458,-7508.909863550458,4.0106331998851035,4.0106331998851035,4.0106331998851035,-7512.920496750343,-7512.920496750343,-7512.920496750343,0.0,0.0,0.0,80383.25765471628
2025-01-24,88018.08197900408,79666.09875668433,81719.98262562096,88018.08197900408,88018.08197900408,-7349.498547904467,-7349.498547904467,-7349.498547904467,85.27190026776054,85.27190026776054,85.27190026776054,-7434.7704481722285,-7434.7704481722285,-7434.7704481722285,0.0,0.0,0.0,80668.58343109961
